Date,Open,High,Low,Close,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL
2015-03-09,28.53958205134802,28.8986705367367,27.89277967490991,28.356693267822266,354114000
2015-03-10,28.19388408094818,28.3745420717025,27.611761997824523,27.770116806030273,275426400
2015-03-11,27.823647227313582,27.82810718356537,27.23483430789153,27.26382827758789,275756000
2015-03-12,27.279432073886337,27.857094069691744,27.127768084796827,27.75672721862793,193450800
2015-03-13,27.745583939947167,27.968619177886254,27.339659874962983,27.564924240112305,207309200
2015-03-16,27.629604168282974,27.86825180053711,27.404339807169606,27.86825180053711,143497200
2015-03-17,28.080128770466853,28.39683830942278,28.024369976920106,28.334388732910156,204092400
2015-03-18,28.325473518928288,28.807230420754014,28.184961940040978,28.653335571289062,261083600
2015-03-19,28.715782838709213,28.827300441966337,28.414685650239697,28.436988830566406,183238000
2015-03-20,28.604260015398168,28.63771392897136,27.91508216981804,28.080127716064453,274780400
2015-03-23,28.352232567051065,28.515047294811897,28.218410098352425,28.372304916381836,150838800
2015-03-24,28.37676395782213,28.557420190020892,28.227329108429544,28.256324768066406,131369200
2015-03-25,28.222871739731996,28.285321317558793,27.51807975769043,27.51807975769043,206620800
2015-03-26,27.379804905052964,27.852638496598882,27.344118452002995,27.709896087646484,190291600
2015-03-27,27.78349830630142,27.812492273380254,27.41326071236719,27.489091873168945,158184800
2015-03-30,27.66751218813297,28.191644472093586,27.656359749520163,28.184953689575195,188398800
2015-03-31,28.122509221365174,28.211723646988165,27.73665925535943,27.75227165222168,168362400
2015-04-01,27.83925195192856,27.90616318862663,27.455631158322962,27.712121963500977,162485600
2015-04-02,27.88609282221278,28.004301214594047,27.69874405729689,27.950773239135742,128880400
2015-04-06,27.761189408517016,28.439216566790897,27.72996461913009,28.40353012084961,148776000
2015-04-07,28.468216380161834,28.57527233674658,28.097978786339276,28.10466957092285,140049200
2015-04-08,28.068988187215997,28.191658265483003,27.872717763612847,28.013229370117188,149316800
2015-04-09,28.068978288327784,28.23179472555157,27.803567569642333,28.227333068847656,129936000
2015-04-10,28.09128745709448,28.37231233254524,27.937394300462724,28.3477783203125,160752000
2015-04-13,28.63102590431251,28.675635664369466,28.238485199838177,28.29201316833496,145460400
2015-04-14,28.325475565580955,28.390155989571237,28.08236797002589,28.16935157775879,102098400
2015-04-15,28.193883390900293,28.354467322293967,28.10466896126578,28.276405334472656,115881600
2015-04-16,28.16488816757163,28.34777698547961,28.126972587405962,28.14035415649414,113476000
2015-04-17,28.002071581178537,28.133661539638638,27.758962314959685,27.82364273071289,207828000
2015-04-20,28.00652839295522,28.57526709942881,27.917313977736786,28.45928955078125,188217200
2015-04-21,28.570809456692718,28.5931109339447,28.25186736244214,28.305397033691406,129740400
2015-04-22,28.32324176735976,28.74254736328277,28.173808580164312,28.68678855895996,150618000
2015-04-23,28.615421362892857,29.08825497257814,28.579734908473842,28.920978546142578,183083600
2015-04-24,29.10386862022395,29.135093416543334,28.822842050101915,29.057029724121094,178103600
2015-04-27,29.50978211147623,29.69267258017867,29.251060503517596,29.585613250732422,387816800
2015-04-28,29.989309781714585,30.007149600056675,28.89866796105314,29.119470596313477,475696000
2015-04-29,29.030260466474736,29.349199147137707,28.615414886672202,28.691246032714844,253544400
2015-04-30,28.69124946723609,28.69124946723609,27.785727053191707,27.912857055664062,332781600
2015-05-01,28.124743057305324,29.023576492160604,27.94631588860393,28.760393142700195,234050400
2015-05-04,28.883054902416664,29.121704171076107,28.606490062738242,28.704626083374023,203953200
2015-05-05,28.58196541135428,28.64887666579857,28.053372967415115,28.05783462524414,197085600
2015-05-06,28.227331540907524,28.26970876918357,27.513619653025216,27.881628036499023,288564000
2015-05-07,27.944343603852865,28.237741344342492,27.776368463460372,28.054088592529297,175763600
2015-05-08,28.372119850916896,28.58264923095703,28.244458818255232,28.58264923095703,222201600
2015-05-11,28.531136923635124,28.569210878091393,28.136954788653792,28.291492462158203,168143200
2015-05-12,28.130234250462387,28.416911527049663,27.955540391837726,28.190706253051758,192640000
2015-05-13,28.25341637720633,28.486342089006992,28.190705937246793,28.222061157226562,138776800
2015-05-14,28.53561813214859,28.880525588989258,28.47962641777774,28.880525588989258,180814000
2015-05-15,28.907400694140478,29.001466353639586,28.714789081605353,28.8402099609375,152832000
2015-05-18,28.75285998776585,29.276941499810263,28.748379694703456,29.158239364624023,203531600
2015-05-19,29.27022315197837,29.312777392972247,29.035057316328558,29.131364822387695,178532800
2015-05-20,29.11568241257345,29.335168907717343,28.96786351244182,29.129119873046875,145819600
2015-05-21,29.131371288004015,29.480759044817898,29.07761801100838,29.427005767822266,158921600
2015-05-22,29.474034835932816,29.78086828529664,29.42923873802828,29.684560775756836,182384000
2015-05-26,29.698008062512034,29.767437244794948,28.91860090133195,29.03058433532715,282790400
2015-05-27,29.191835506522274,29.62185140567404,29.126886630163256,29.57257843017578,183332800
2015-05-28,29.53226864900941,29.552424845093974,29.36205507519051,29.51435089111328,122933200
2015-05-29,29.3911697783385,29.440442760428297,29.093293447509463,29.178401947021484,203538000
2015-06-01,29.178399338575723,29.4270026650907,29.126887922800613,29.236629486083984,128451200
2015-06-02,29.08433336428329,29.26350751598827,28.963392776923477,29.106731414794922,134670400
2015-06-03,29.263508783621116,29.32621922681494,29.093291794269735,29.14256477355957,123934000
2015-06-04,29.02161832151451,29.245585121263073,28.87156097577843,28.97234535217285,153800400
2015-06-05,29.003702858464138,29.0462571005717,28.748380823281174,28.813329696655273,142507200
2015-06-08,28.869322502416942,28.93875508914068,28.405712949709557,28.622961044311523,210699200
2015-06-09,28.376594952424327,28.685670252622913,28.134712089364776,28.537851333618164,224301600
2015-06-10,28.64984130128505,28.967873843270144,28.634163688897942,28.864850997924805,156349200
2015-06-11,28.932030112412694,29.155996916506165,28.775254033039708,28.799890518188477,141563600
2015-06-12,28.71030631336726,28.741661530497616,28.468421745163507,28.48185920715332,147544800
2015-06-15,28.242216260085787,28.497538303610035,28.15486933512914,28.42586898803711,175955600
2015-06-16,28.450504039004716,28.634156757683492,28.302686830668723,28.57816505432129,125976400
2015-06-17,28.60504435907014,28.640878164028962,28.385556109546233,28.51097869873047,131672400
2015-06-18,28.495307292365478,28.737190227508872,28.493067145089306,28.640884399414062,141628800
2015-06-19,28.60280752953727,28.62744402087368,28.30941148928018,28.354204177856445,218867600
2015-06-22,28.5535295552786,28.68119057500859,28.46170404713027,28.580406188964844,136157200
2015-06-23,28.5512961375206,28.580411214251566,28.416914654192354,28.450510025024414,121075600
2015-06-24,28.490818061209136,29.070892995104312,28.47066186824105,28.6923885345459,221123600
2015-06-25,28.860367827738553,28.936515734964463,28.55577278137207,28.55577278137207,127752400
2015-06-26,28.593845480559093,28.665514799575778,28.334044839897864,28.38779640197754,176267200
2015-06-29,28.098881821524788,28.325088826725857,27.87939525740343,27.890592575073242,196645600
2015-06-30,28.1235125809472,28.24669501133075,27.964496349099182,28.0921573638916,177482800
2015-07-01,28.421394919452386,28.43035379891395,28.21758425634783,28.354204177856445,120955200
2015-07-02,28.316132579205647,28.374364446188228,28.16831361888025,28.31837272644043,108844000
2015-07-06,27.982413842963677,28.27133123347691,27.96225594148402,28.219818115234375,112241600
2015-07-07,28.195181395875604,28.25341324455203,27.720371146535417,28.150388717651367,187787200
2015-07-08,27.879393783927053,27.9152275908007,27.444897555238352,27.451616287231445,243046400
2015-07-09,27.738291265125472,27.78532409388832,26.701325468158796,26.89169692993164,314380000
2015-07-10,27.31051719537329,27.738292974036394,27.147020649260007,27.610631942749023,245418000
2015-07-13,28.00256705193994,28.166063557980532,27.843550838520176,28.143667221069336,165762000
2015-07-14,28.22878836431989,28.30269785163356,28.004821463659212,28.132482528686523,127072400
2015-07-15,28.157111623514105,28.477384275626225,28.125756402361706,28.403474807739258,134596800
2015-07-16,28.60952678077565,28.795421397059766,28.522179840355843,28.781980514526367,144889600
2015-07-17,28.90964373029614,29.03058433532715,28.73718828505384,29.03058433532715,184658800
2015-07-20,29.332935054699643,29.780868700287222,29.272463055655816,29.579299926757812,235600800
2015-07-21,29.753994502368016,29.76967040326622,29.18735870024738,29.283662796020508,307025600
2015-07-22,27.32171051013763,28.107834486983236,27.32171051013763,28.045124053955078,461802400
2015-07-23,28.264612684942378,28.463943022870716,28.009290640658186,28.031688690185547,203998000
2015-07-24,28.06751997581668,28.161585623960516,27.749487522341163,27.883867263793945,168649200
2015-07-27,27.56807204671217,27.684535737298766,27.35082569034184,27.496402740478516,177822000
2015-07-28,27.63302993774414,27.751733806155517,27.447138746844526,27.63302993774414,134472400
2015-07-29,27.581518423951334,27.65990648113944,27.38442649875668,27.545682907104492,148046800
2015-07-30,27.39562127278194,27.45161297761584,27.259001376288722,27.40682029724121,134513200
2015-07-31,27.458336910064084,27.46729578958228,27.07983407562666,27.16718101501465,171540000
2015-08-03,27.211968316112014,27.45161274239848,26.32057963095237,26.526630401611328,279904000
2015-08-04,26.298183670877243,26.36089410726284,25.36424243885337,25.675556182861328,496554400
2015-08-05,25.297052046399365,26.302664314819687,25.106680588053468,25.84577178955078,397250400
2015-08-06,26.091000281327553,26.210239723891853,25.674786517417267,25.902015686035156,211612000
2015-08-07,25.77827694607466,26.153994127175643,25.760278086551494,25.989757537841797,154681600
2015-08-10,26.216994045857348,26.99542686441503,26.216994045857348,26.934682846069336,219806400
2015-08-11,26.504970724033022,26.588214185277398,25.4970583391511,25.53305435180664,388331200
2015-08-12,25.317070047245263,25.96726393134656,24.664625876231,25.926767349243164,404870000
2015-08-13,26.10674578591287,26.187738929165803,25.7692749278475,25.906513214111328,194143200
2015-08-14,25.719790304579675,26.167501360382197,25.650046845663937,26.08875846862793,171718000
2015-08-17,26.106753292442306,26.468972254899292,25.985263542630705,26.358732223510742,163538800
2015-08-18,26.194496555960974,26.421727487934323,26.100005097049085,26.21024513244629,138242800
2015-08-19,26.120243250712203,26.21473467605146,25.800771260394434,25.875015258789062,193146000
2015-08-20,25.66578510481969,25.72652910647414,25.114581651224274,25.34406280517578,274006400
2015-08-21,24.84460215978068,25.175323842311087,23.76919540737934,23.793943405151367,513102000
2015-08-24,21.343901985329165,24.477880614627654,20.69820729209401,23.19999122619629,648825200
2015-08-25,24.997600852277035,24.997600852277035,23.285497920964207,23.339492797851562,414406400
2015-08-26,24.093176243635025,24.723122730848115,23.634217242240048,24.67812728881836,387098400
2015-08-27,25.24957449879677,25.476803677990713,24.75236584250581,25.404809951782227,338464400
2015-08-28,25.236069701368596,25.492547409546454,25.0943325625752,25.488048553466797,212657600
2015-08-31,25.20457976022276,25.767031336471472,25.197830615942337,25.368816375732422,224917200
2015-09-01,24.78161195158818,25.170827405095967,24.153915909142547,24.234909057617188,307383600
2015-09-02,24.79961122859608,25.27431869506836,24.552131206047807,25.27431869506836,247555200
2015-09-03,25.308065840856774,25.373310417294256,24.756864087336414,24.83110809326172,212935600
2015-09-04,24.516136457480822,24.849106786987825,24.41264558660887,24.583629608154297,199985200
2015-09-08,25.14158760309295,25.323821380074396,24.819865205374594,25.267576217651367,219374400
2015-09-09,25.593796405287875,25.652290131988792,24.69612247481686,24.7816162109375,340043200
2015-09-10,24.808609017523573,25.485801077131274,24.72536729738088,25.326065063476562,251571200
2015-09-11,25.15058138902037,25.69503402709961,25.1438322456793,25.69503402709961,199662000
2015-09-14,26.228238836259138,26.297982273193004,25.84127192849879,25.94251251220703,233453600
2015-09-15,26.08200465042898,26.216992685890737,25.742283416618527,26.160747528076172,173364800
2015-09-16,26.153995184161953,26.21923976522092,25.971761444405875,26.189992904663086,148694000
2015-09-17,26.02126070236914,26.20799332228111,25.58479772733292,25.629793167114258,256450400
2015-09-18,25.24507428048749,25.71528465238944,25.16858169626885,25.524049758911133,297141200
2015-09-21,25.573544996885683,25.956013055840767,25.571296426687674,25.920015335083008,200888000
2015-09-22,25.508299643483372,25.688284808894235,25.31481619142971,25.512800216674805,201384800
2015-09-23,25.56454660967297,25.809776372059076,25.490304311396322,25.719783782958984,143026800
2015-09-24,25.479061752816907,25.98526827770731,25.281079374343214,25.872777938842773,200878000
2015-09-25,26.196742846330732,26.25298799897815,25.65228846418968,25.807525634765625,224607600
2015-09-28,25.614045308800165,25.776031642894612,25.296823501586914,25.296823501586914,208436000
2015-09-29,25.384562436706126,25.53754931895009,24.266408539249394,24.53638458251953,293461600
2015-09-30,24.786112446226834,25.094336488096644,24.462141547382192,24.81536102294922,265892000
2015-10-01,24.538629338625583,24.662369331840583,24.14266307680301,24.653369903564453,255716400
2015-10-02,24.300152092193844,24.97509380902331,24.196661234922527,24.833354949951172,232079200
2015-10-05,24.720874074465282,25.05609649062369,24.538640290818208,24.923357009887695,208258800
2015-10-06,24.889604211847214,25.139332825717407,24.696120750353806,25.042591094970703,192787200
2015-10-07,25.139338235516206,25.146087380619253,24.615134607073877,24.923357009887695,187062400
2015-10-08,24.790615060941857,24.790615060941857,24.345152678206958,24.635377883911133,247918400
2015-10-09,24.747865426520367,25.260820907999182,24.633124842568826,25.224824905395508,211064400
2015-10-12,25.362061104542605,25.366559960820734,25.071835955334286,25.107831954956055,121868800
2015-10-13,24.932346122673817,25.299063825373132,24.90084898091881,25.150577545166016,132197200
2015-10-14,25.038090152495354,25.089834727151104,24.64887297522261,24.79511070251465,177849600
2015-10-15,24.957103982975894,25.220330935846434,24.858111946081195,25.166336059570312,150694000
2015-10-16,25.14833293800082,25.197828948069066,24.86710716849112,24.981847763061523,156930400
2015-10-19,24.927851028092682,25.141581910318937,24.772613865686104,25.137083053588867,119036800
2015-10-20,25.04934529498617,25.686040960364124,24.932356109672437,25.59604835510254,195871200
2015-10-21,25.647792555854497,26.003262373405033,25.580297678331625,25.59379768371582,167180800
2015-10-22,25.722035000555053,25.985261917114258,25.670288702098475,25.985261917114258,166616400
2015-10-23,26.255236426893667,26.824438810431086,26.1719946999649,26.790691375732422,237467600
2015-10-26,26.565712657765523,26.57696065915535,25.85477305763582,25.935766220092773,265335200
2015-10-27,25.962761409444894,26.219239154410243,25.645537941665477,25.771528244018555,279537600
2015-10-28,26.306983155255754,26.840187826165888,26.111249403954748,26.833436965942383,342205600
2015-10-29,26.70519978900221,27.1529124734375,26.60845805054995,27.116914749145508,204909200
2015-10-30,27.22039817472643,27.27214446010372,26.87392789742882,26.885177612304688,197461200
2015-11-02,27.177657251136313,27.303645838259225,26.90992978703437,27.26314926147461,128813200
2015-11-03,27.175405343196985,27.782852242259345,27.15515619777989,27.575870513916016,182076000
2015-11-04,27.701861208390525,27.857098374732264,27.362141731521618,27.447633743286133,179544400
2015-11-05,27.531237466156266,27.7210310565169,27.153911928749352,27.321109771728516,158210800
2015-11-06,27.364033390526618,27.522193243292147,27.25332149359075,27.35273551940918,132169200
2015-11-09,27.330139432513867,27.522191160283228,27.124531639480047,27.242021560668945,135485600
2015-11-10,26.412811886820972,26.67716553216662,26.223018332650877,26.383438110351562,236511600
2015-11-11,26.29305978895489,26.530299556650416,26.03096436123828,26.23431396484375,180872000
2015-11-12,26.268209961300276,26.39473785719451,26.130384193066934,26.14620018005371,130102400
2015-11-13,26.028706263207265,26.112306029374714,25.366691338599303,25.38250732421875,183249600
2015-11-16,25.165599744219016,25.811798634532966,25.07974178929681,25.798242568969727,152426800
2015-11-17,25.965442130751285,25.994815906553306,25.603932659370976,25.687532424926758,110467600
2015-11-18,26.155239161596686,26.54612073698811,26.09649332598733,26.500932693481445,186698800
2015-11-19,26.58001172497497,27.05675298010782,26.381181926988305,26.837587356567383,173183200
2015-11-20,26.932488098206644,27.095167836493054,26.853408148710084,26.9550838470459,137148400
2015-11-23,26.94829576942529,27.052231355323833,26.512224498168308,26.604862213134766,129930000
2015-11-24,26.509966403127557,26.96637177520987,26.4625184478972,26.860177993774414,171212800
2015-11-25,26.934740619155768,26.939260457207514,26.643273122091355,26.668127059936523,85553200
2015-11-27,26.726877183013954,26.75399104424228,26.570975497624552,26.618423461914062,52185600
2015-11-30,26.65909370926716,26.97993503760885,26.604867709978283,26.729137420654297,156721200
2015-12-01,26.830805536876884,26.844361602791125,26.403772222447635,26.512224197387695,139409600
2015-12-02,26.51222383986961,26.68620139455058,26.227536116631175,26.272724151611328,133546400
2015-12-03,26.33373280746911,26.387958800205155,25.807283695042578,26.02870750427246,166278000
2015-12-04,26.049044683350242,26.943781367176232,26.008374755730276,26.894073486328125,231108000
2015-12-07,26.882770933091997,27.08160068530184,26.61841560463565,26.724609375,128336800
2015-12-08,26.55289826229715,26.796917829709056,26.403776342532094,26.713319778442383,137238000
2015-12-09,26.580015029161963,26.59131290296443,26.00159974579681,26.12360954284668,185445600
2015-12-10,26.218503157673915,26.421852801434646,26.098753290740753,26.247875213623047,116850800
2015-12-11,26.026452957154646,26.07164100346663,25.497743851474393,25.57230567932129,187544800
2015-12-14,25.346358823855457,25.45933064929182,24.80635363617469,25.414142608642578,257274800
2015-12-15,25.292136975126656,25.486448684625586,24.932885614982894,24.96451759338379,213292400
2015-12-16,25.095556881149292,25.303424590186445,24.58266564109696,25.15656089782715,224954000
2015-12-17,25.3102038889281,25.362171680693674,24.623336791992188,24.623336791992188,179091200
2015-12-18,24.60751915456293,24.745343169422195,23.90709259128606,23.95680046081543,385813200
2015-12-21,24.239236184804827,24.2595720111044,23.852872723246588,24.250534057617188,190362400
2015-12-22,24.266345793746737,24.33864768516363,24.051698314612207,24.227935791015625,131157600
2015-12-23,24.236974225769565,24.593965601311073,24.221158239451306,24.53973960876465,130629600
2015-12-24,24.62785316618111,24.62785316618111,24.3906116892753,24.408687591552734,54281600
2015-12-28,24.309269764560746,24.331865502372924,23.990690202399776,24.13529396057129,106816800
2015-12-29,24.166935220216242,24.725016372100367,24.144341197526543,24.569114685058594,123724800
2015-12-30,24.532955628628763,24.560067756423653,24.21663425512353,24.248266220092773,100855200
2015-12-31,24.17823067554295,24.182748790103684,23.683413526199157,23.78282928466797,163649200
2016-01-04,23.184078401118814,23.807683366843445,23.046252634712044,23.803163528442383,270597600
2016-01-05,23.89354551619863,23.916139540718373,23.13889440959507,23.206676483154297,223164000
2016-01-06,22.720889546455822,23.12984866492469,22.564989623106968,22.752521514892578,273829600
2016-01-07,22.296120049866783,22.623737661641886,21.787746823710957,21.792264938354492,324377600
2016-01-08,22.26673903422024,22.393266879079448,21.862299845759434,21.907487869262695,283192000
2016-01-11,22.36163802413125,22.381972120388554,21.993348858551297,22.262222290039062,198957600
2016-01-12,22.718632880311702,22.75026485087717,22.332267752752042,22.585325241088867,196616800
2016-01-13,22.6666610952121,22.863232640952404,21.984312205406468,22.00464630126953,249758400
2016-01-14,22.133444519319383,22.702823605418242,21.631849232360643,22.485916137695312,252680400
2016-01-15,21.7357723587209,22.07694765742643,21.54598057325574,21.945899963378906,319335600
2016-01-19,22.235113496163347,22.289339484794287,21.577616704237446,21.839712142944336,212350800
2016-01-20,21.48724000536185,22.185406755392286,21.107654617921323,21.86908531188965,289337600
2016-01-21,21.93009110846146,22.115364840881966,21.451091652054625,21.75837516784668,208646000
2016-01-22,22.284818289817064,22.92423913865743,22.226074190632893,22.91520118713379,263202000
2016-01-25,22.937797846687225,22.94005776578175,22.415868583710015,22.467836380004883,207178000
2016-01-26,22.578551703832094,22.793197507383223,22.158296326850905,22.59210777282715,300308000
2016-01-27,21.69962165020964,21.832927535103334,21.089572949355468,21.107648849487305,533478800
2016-01-28,21.191254957694476,21.356192855437335,20.874933505658436,21.259037017822266,222715200
2016-01-29,21.417199504928192,21.99335479736328,21.31778374399101,21.99335479736328,257666000
2016-02-01,21.796784382380174,21.85101037618781,21.555024743713446,21.78774642944336,163774000
2016-02-02,21.55954623327176,21.699631940001957,21.301970567597245,21.34716033935547,149428800
2016-02-03,21.464645020935105,21.880380476015556,21.25677729339488,21.769668579101562,183857200
2016-02-04,21.776488331059454,22.1104280788736,21.624285042774755,21.94459342956543,185886800
2016-02-05,21.926421954404024,22.01729019460155,21.28353292464591,21.358497619628906,185672400
2016-02-08,21.15631109367253,21.74013708591854,21.135866654953993,21.583391189575195,216085600
2016-02-09,21.41982979895567,21.794660125704805,21.338048573731598,21.578847885131836,177324800
2016-02-10,21.790115431548138,21.887798463910986,21.376666680582236,21.415285110473633,169374400
2016-02-11,21.30623947206992,21.517507293988587,21.03363488043828,21.28579330444336,200298800
2016-02-12,21.397111915122284,21.46753395868016,21.1290516334015,21.35167694091797,161405600
2016-02-16,21.58566261894929,22.001383556780834,21.492523949722276,21.953678131103516,196231600
2016-02-17,21.9604950827594,22.310336638293304,21.842367598127055,22.289892196655273,179452800
2016-02-18,22.453449884657154,22.46480906169401,21.828733277306004,21.867353439331055,156084000
2016-02-19,21.80829390804292,21.980943386768487,21.762860655668156,21.817380905151367,141496800
2016-02-22,21.878713033395226,22.012744056300644,21.790116989935395,22.00819969177246,137123200
2016-02-23,21.89915827711047,21.92187489928458,21.47889470080425,21.510698318481445,127770400
2016-02-24,21.349408367091467,21.894614240089467,21.199475538799973,21.83100700378418,145022800
2016-02-25,21.819647698552124,21.980937957763672,21.637911267604633,21.980937957763672,110330800
2016-02-26,22.080896156944977,22.26717525857686,21.94005203934979,22.015018463134766,115964400
2016-02-29,22.00365099953056,22.314874023629606,21.955945584128532,21.96503257751465,140865200
2016-03-01,22.183121799454458,22.891890162145486,22.130872005277148,22.837369918823242,201628400
2016-03-02,22.83282031897119,22.919144155650006,22.635182114140644,22.887340545654297,132678400
2016-03-03,22.848724515856876,23.105425604313712,22.81919135122154,23.057720184326172,147822800
2016-03-04,23.255356959096297,23.568850442243427,23.028187316279492,23.400745391845703,184220400
2016-03-07,23.25989876400803,23.359853957914016,22.93504611698036,23.14177131652832,143315600
2016-03-08,22.894154401929505,23.11678139577559,22.807830568853145,22.950946807861328,126247600
2016-03-09,23.01456036910305,23.07589715499009,22.778303687323117,22.971399307250977,108806800
2016-03-10,23.037277631026782,23.22582714453924,22.751043354527354,22.982755661010742,134054400
2016-03-11,23.225830925092414,23.23491792157421,23.057725823097577,23.230375289916992,109632800
2016-03-14,23.150862525065378,23.378032201182982,23.121329357943154,23.2894344329834,100304400
2016-03-15,23.61655661306187,23.89370386345121,23.59156781290107,23.757402420043945,160270800
2016-03-16,23.76422070767214,24.15040847599913,23.759676343432734,24.073171615600586,153214000
2016-03-17,23.970944559744034,24.186756801845057,23.84373008990236,24.03455352783203,137682800
2016-03-18,24.157220379324066,24.193568356192465,23.89597666154192,24.061809539794922,176820800
2016-03-21,24.064078610162333,24.454810645141407,23.88461439720489,24.05953598022461,142010800
2016-03-22,23.90960586656967,24.373032164505062,23.900518872512087,24.243545532226562,129777600
2016-03-23,24.189026913812217,24.323056185472243,24.057268090942788,24.109516143798828,102814000
2016-03-24,23.95958309049779,24.136775138916786,23.8278242784853,24.005016326904297,104532000
2016-03-28,24.079981967677302,24.12314475411954,23.86644195033169,23.89597511291504,77645600
2016-03-29,23.82783000305936,24.486622488228114,23.82555782074309,24.461633682250977,124760400
2016-03-30,24.681980836280882,25.084070321885175,24.67062166142668,24.888704299926758,182404400
2016-03-31,24.925056653556357,24.965947263784653,24.734233228101964,24.75922203063965,103553600
2016-04-01,24.711515979740966,24.98866324945069,24.57975715755651,24.986391067504883,103496000
2016-04-04,25.084075582474743,25.486166885571684,25.04999978393256,25.24309539794922,149424800
2016-04-05,24.877347660993312,25.15449489797822,24.85690149222933,24.945497512817383,106314800
2016-04-06,25.04090847765361,25.211285696072327,24.80692230849855,25.206741333007812,105616400
2016-04-07,24.977304101358456,25.084074121761805,24.561584929487037,24.65699577331543,127207600
2016-04-08,24.74104992559084,24.936414249914318,24.572943119641355,24.68425750732422,94326800
2016-04-11,24.75468335650307,25.127241538946148,24.722879736038465,24.766040802001953,117630000
2016-04-12,24.838733093780334,25.102250766324442,24.68425936828961,25.088621139526367,108929200
2016-04-13,25.170397525964894,25.52023725639498,25.170397525964894,25.45208740234375,133029200
2016-04-14,25.356676854687,25.53159672188819,25.290797448472638,25.465717315673828,101895600
